Date,Price,Log_Returns,Realized_Vol,EMA_12,EMA_26,MACD,RSI,Squared_Returns
2015-03-17,207.9600067138672,-0.0029768836718046376,0.1125711953164344,207.89006490213265,207.88121053717364,0.008854364959006489,40.44770677763754,8.861836395457061e-06
2015-03-18,210.4600067138672,0.011949857413652766,0.12035075906880872,208.28544056547645,208.072232476188,0.21320808928845736,47.85648515185882,0.00014279909220663196
2015-03-19,209.5,-0.004571903851391089,0.12142410237372038,208.47229586309544,208.1779930335074,0.2943028295880481,47.32718576449196,2.0902304826364675e-05
2015-03-20,210.41000366210938,0.004334286293663943,0.12238051015235467,208.77040475525143,208.3433271541446,0.4270776011068449,46.28759745563094,1.8786037675443117e-05
2015-03-23,210.0,-0.0019504949383876927,0.12064681180292322,208.9595732544435,208.46604366124498,0.49352959319853085,47.31029519327031,3.8044305046760094e-06
2015-03-24,208.82000732421875,-0.005634858781188561,0.12205965961342576,208.93810157287047,208.49226319183563,0.4458383810348323,46.66038293649216,3.175163348393784e-05
2015-03-25,205.75999450683594,-0.014762257583974083,0.13083135818642536,208.44916202424974,208.28987291887267,0.15928910537706997,40.18378083463039,0.00021792424897560035
2015-03-26,205.27000427246094,-0.0023842078093592196,0.13086100475636753,207.96006083166685,208.0661789450644,-0.1061181133975424,44.806720969056734,5.684446878209488e-06
2015-03-27,205.74000549316406,0.0022870558594804166,0.1315017369413678,207.61851385651258,207.89386980047917,-0.2753559439665878,43.78559536735432,5.230624504383707e-06
2015-03-30,208.25,0.012126018644524963,0.13913348537178347,207.71566557089525,207.92024981525847,-0.2045842443632182,58.090062311105534,0.00014704032816736703
2015-03-31,206.42999267578125,-0.008777944644853434,0.13959049794288805,207.51786974087773,207.80986039751943,-0.2919906566417012,54.477937438309944,7.705231218811108e-05
2015-04-01,205.6999969482422,-0.0035425545791513123,0.13945794778188197,207.23819700354917,207.65357421609147,-0.4153772125422961,46.44306760462694,1.2549692946265931e-05
2015-04-02,206.44000244140625,0.0035910432838057197,0.1399764502365587,207.11539784014255,207.56368001055924,-0.4482821704166895,51.592690127209636,1.2895591866166167e-05
2015-04-06,207.8300018310547,0.006710621534576819,0.14230054196953068,207.2253369156675,207.58340755281816,-0.3580706371506608,47.89207521147008,4.5032441380326147e-05
